2018-09-19 18:21:16.732 [pool-2-thread-4] TaskQueueManagerImpl INFO  - flowengine received taskResult 0 back from XFAgent worker2 for taskid 14856052-6f32-4e9c-99b4-a6ae1abfd9b2.
2018-09-19 18:21:17.342 [pool-2-thread-3] CommonUtil INFO  - ##### Flowengine successfully received a XFAgent update msg from worker2, the temporarily cached taskCount 1 on this server will be reset to 0.
2018-09-19 18:21:17.792 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:21:17.792 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_end for selfTaskId=14856052-6f32-4e9c-99b4-a6ae1abfd9b2 rootTaskId=14856052-6f32-4e9c-99b4-a6ae1abfd9b2 
2018-09-19 18:21:17.807 [pool-2-thread-4] TaskController INFO  - Notify taskFlow=14856052-6f32-4e9c-99b4-a6ae1abfd9b2 end
2018-09-19 18:21:22.912 [pool-2-thread-4] AMQPTaskGateway INFO  - Received a task request from RMClient on prepared_tasks, redeliver? false
2018-09-19 18:21:22.914 [pool-2-thread-4] AMQPTaskGateway INFO  - Flowengine Taskgateway received a content=task_message_content_type_task for selftaskId= 3c350f6a-00bf-41be-a4be-3c154d2c7168
2018-09-19 18:21:22.925 [pool-4-thread-1] TaskController INFO  - selectBestXFAgent successfully selected the best XFAgent worker2 to execute this task: 3c350f6a-00bf-41be-a4be-3c154d2c7168 
2018-09-19 18:21:22.955 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:21:22.955 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_begin for selfTaskId=3c350f6a-00bf-41be-a4be-3c154d2c7168 rootTaskId=3c350f6a-00bf-41be-a4be-3c154d2c7168 
2018-09-19 18:21:22.956 [pool-2-thread-3] TaskController INFO  - Notify taskFlow=3c350f6a-00bf-41be-a4be-3c154d2c7168 begin
2018-09-19 18:21:22.964 [pool-2-thread-4] TaskQueueManagerImpl INFO  - flowengine received taskResult 0 back from XFAgent worker2 for taskid 3c350f6a-00bf-41be-a4be-3c154d2c7168.
2018-09-19 18:21:23.013 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:21:23.013 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_end for selfTaskId=3c350f6a-00bf-41be-a4be-3c154d2c7168 rootTaskId=3c350f6a-00bf-41be-a4be-3c154d2c7168 
2018-09-19 18:21:23.018 [pool-2-thread-3] TaskController INFO  - Notify taskFlow=3c350f6a-00bf-41be-a4be-3c154d2c7168 end
2018-09-19 18:21:23.057 [pool-2-thread-4] AMQPTaskGateway INFO  - Received a task request from RMClient on prepared_tasks, redeliver? false
2018-09-19 18:21:23.058 [pool-2-thread-4] AMQPTaskGateway INFO  - Flowengine Taskgateway received a content=task_message_content_type_task for selftaskId= 151ce27a-ec88-4ba8-8644-14cab1b6da42
2018-09-19 18:21:23.229 [pool-4-thread-1] TaskController INFO  - selectBestXFAgent successfully selected the best XFAgent worker2 to execute this task: 151ce27a-ec88-4ba8-8644-14cab1b6da42 
2018-09-19 18:21:23.257 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:21:23.257 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_begin for selfTaskId=151ce27a-ec88-4ba8-8644-14cab1b6da42 rootTaskId=151ce27a-ec88-4ba8-8644-14cab1b6da42 
2018-09-19 18:21:23.258 [pool-2-thread-3] TaskController INFO  - Notify taskFlow=151ce27a-ec88-4ba8-8644-14cab1b6da42 begin
2018-09-19 18:21:23.283 [pool-2-thread-4] CommonUtil INFO  - ##### Flowengine successfully received a XFAgent update msg from worker2, the temporarily cached taskCount 1 on this server will be reset to 0.
2018-09-19 18:21:23.283 [pool-2-thread-4] TaskQueueManagerImpl INFO  - flowengine received taskResult 0 back from XFAgent worker2 for taskid 151ce27a-ec88-4ba8-8644-14cab1b6da42.
2018-09-19 18:21:24.317 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:21:24.318 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_end for selfTaskId=151ce27a-ec88-4ba8-8644-14cab1b6da42 rootTaskId=151ce27a-ec88-4ba8-8644-14cab1b6da42 
2018-09-19 18:21:24.330 [pool-2-thread-3] TaskController INFO  - Notify taskFlow=151ce27a-ec88-4ba8-8644-14cab1b6da42 end
2018-09-19 18:21:27.363 [pool-2-thread-4] CommonUtil INFO  - ##### Flowengine successfully received a XFAgent update msg from worker2, the temporarily cached taskCount 1 on this server will be reset to 0.
2018-09-19 18:21:29.189 [pool-2-thread-3] AMQPTaskGateway INFO  - Received a task request from RMClient on prepared_tasks, redeliver? false
2018-09-19 18:21:29.190 [pool-2-thread-3] AMQPTaskGateway INFO  - Flowengine Taskgateway received a content=task_message_content_type_task for selftaskId= 337695bc-36a7-45fe-bf68-4f12b95caa96
2018-09-19 18:21:29.205 [pool-4-thread-1] TaskController INFO  - selectBestXFAgent successfully selected the best XFAgent worker2 to execute this task: 337695bc-36a7-45fe-bf68-4f12b95caa96 
2018-09-19 18:21:29.231 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:21:29.231 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_begin for selfTaskId=337695bc-36a7-45fe-bf68-4f12b95caa96 rootTaskId=337695bc-36a7-45fe-bf68-4f12b95caa96 
2018-09-19 18:21:29.233 [pool-2-thread-4] TaskController INFO  - Notify taskFlow=337695bc-36a7-45fe-bf68-4f12b95caa96 begin
2018-09-19 18:21:29.237 [pool-2-thread-3] TaskQueueManagerImpl INFO  - flowengine received taskResult 0 back from XFAgent worker2 for taskid 337695bc-36a7-45fe-bf68-4f12b95caa96.
2018-09-19 18:21:29.310 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:21:29.310 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_end for selfTaskId=337695bc-36a7-45fe-bf68-4f12b95caa96 rootTaskId=337695bc-36a7-45fe-bf68-4f12b95caa96 
2018-09-19 18:21:29.319 [pool-2-thread-4] TaskController INFO  - Notify taskFlow=337695bc-36a7-45fe-bf68-4f12b95caa96 end
2018-09-19 18:21:29.332 [pool-2-thread-3] AMQPTaskGateway INFO  - Received a task request from RMClient on prepared_tasks, redeliver? false
2018-09-19 18:21:29.333 [pool-2-thread-3] AMQPTaskGateway INFO  - Flowengine Taskgateway received a content=task_message_content_type_task for selftaskId= 708fa63f-a447-42b6-9c66-742870e6f1b9
2018-09-19 18:21:29.509 [pool-4-thread-1] TaskController INFO  - selectBestXFAgent successfully selected the best XFAgent worker2 to execute this task: 708fa63f-a447-42b6-9c66-742870e6f1b9 
2018-09-19 18:21:29.551 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:21:29.551 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_begin for selfTaskId=708fa63f-a447-42b6-9c66-742870e6f1b9 rootTaskId=708fa63f-a447-42b6-9c66-742870e6f1b9 
2018-09-19 18:21:29.553 [pool-2-thread-4] TaskController INFO  - Notify taskFlow=708fa63f-a447-42b6-9c66-742870e6f1b9 begin
2018-09-19 18:21:29.559 [pool-2-thread-3] CommonUtil INFO  - ##### Flowengine successfully received a XFAgent update msg from worker2, the temporarily cached taskCount 1 on this server will be reset to 0.
2018-09-19 18:21:29.559 [pool-2-thread-3] TaskQueueManagerImpl INFO  - flowengine received taskResult 0 back from XFAgent worker2 for taskid 708fa63f-a447-42b6-9c66-742870e6f1b9.
2018-09-19 18:21:30.613 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:21:30.613 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_end for selfTaskId=708fa63f-a447-42b6-9c66-742870e6f1b9 rootTaskId=708fa63f-a447-42b6-9c66-742870e6f1b9 
